image_path,label_path,condition,split
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000478_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/train_ref/GOPR0376/GOPR0376_frame_000478_gt_ref_labelTrainIds.png,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000482_rgb_ref_anon.png,,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000486_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/train_ref/GOPR0376/GOPR0376_frame_000486_gt_ref_labelTrainIds.png,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000491_rgb_ref_anon.png,,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000496_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/train_ref/GOPR0376/GOPR0376_frame_000496_gt_ref_labelTrainIds.png,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000507_rgb_ref_anon.png,,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000511_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/train_ref/GOPR0376/GOPR0376_frame_000511_gt_ref_labelTrainIds.png,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000516_rgb_ref_anon.png,,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000533_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/train_ref/GOPR0376/GOPR0376_frame_000533_gt_ref_labelTrainIds.png,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000542_rgb_ref_anon.png,,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000548_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/train_ref/GOPR0376/GOPR0376_frame_000548_gt_ref_labelTrainIds.png,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000557_rgb_ref_anon.png,,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000565_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/train_ref/GOPR0376/GOPR0376_frame_000565_gt_ref_labelTrainIds.png,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000570_rgb_ref_anon.png,,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000576_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/train_ref/GOPR0376/GOPR0376_frame_000576_gt_ref_labelTrainIds.png,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000584_rgb_ref_anon.png,,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000590_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/train_ref/GOPR0376/GOPR0376_frame_000590_gt_ref_labelTrainIds.png,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000598_rgb_ref_anon.png,,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000608_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/train_ref/GOPR0376/GOPR0376_frame_000608_gt_ref_labelTrainIds.png,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000615_rgb_ref_anon.png,,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000621_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/train_ref/GOPR0376/GOPR0376_frame_000621_gt_ref_labelTrainIds.png,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000627_rgb_ref_anon.png,,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000633_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/train_ref/GOPR0376/GOPR0376_frame_000633_gt_ref_labelTrainIds.png,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000639_rgb_ref_anon.png,,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000650_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/train_ref/GOPR0376/GOPR0376_frame_000650_gt_ref_labelTrainIds.png,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000657_rgb_ref_anon.png,,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000663_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/train_ref/GOPR0376/GOPR0376_frame_000663_gt_ref_labelTrainIds.png,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000678_rgb_ref_anon.png,,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000690_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/train_ref/GOPR0376/GOPR0376_frame_000690_gt_ref_labelTrainIds.png,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000695_rgb_ref_anon.png,,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000699_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/train_ref/GOPR0376/GOPR0376_frame_000699_gt_ref_labelTrainIds.png,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000703_rgb_ref_anon.png,,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000709_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/train_ref/GOPR0376/GOPR0376_frame_000709_gt_ref_labelTrainIds.png,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000715_rgb_ref_anon.png,,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000721_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/train_ref/GOPR0376/GOPR0376_frame_000721_gt_ref_labelTrainIds.png,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000727_rgb_ref_anon.png,,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000733_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/train_ref/GOPR0376/GOPR0376_frame_000733_gt_ref_labelTrainIds.png,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000744_rgb_ref_anon.png,,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000749_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/train_ref/GOPR0376/GOPR0376_frame_000749_gt_ref_labelTrainIds.png,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000759_rgb_ref_anon.png,,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000764_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/train_ref/GOPR0376/GOPR0376_frame_000764_gt_ref_labelTrainIds.png,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000769_rgb_ref_anon.png,,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000788_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/train_ref/GOPR0376/GOPR0376_frame_000788_gt_ref_labelTrainIds.png,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000807_rgb_ref_anon.png,,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000818_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/train_ref/GOPR0376/GOPR0376_frame_000818_gt_ref_labelTrainIds.png,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000822_rgb_ref_anon.png,,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000826_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/train_ref/GOPR0376/GOPR0376_frame_000826_gt_ref_labelTrainIds.png,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000835_rgb_ref_anon.png,,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000843_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/train_ref/GOPR0376/GOPR0376_frame_000843_gt_ref_labelTrainIds.png,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000847_rgb_ref_anon.png,,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000851_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/train_ref/GOPR0376/GOPR0376_frame_000851_gt_ref_labelTrainIds.png,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000857_rgb_ref_anon.png,,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000862_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/train_ref/GOPR0376/GOPR0376_frame_000862_gt_ref_labelTrainIds.png,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000866_rgb_ref_anon.png,,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000870_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/train_ref/GOPR0376/GOPR0376_frame_000870_gt_ref_labelTrainIds.png,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000874_rgb_ref_anon.png,,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000878_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/train_ref/GOPR0376/GOPR0376_frame_000878_gt_ref_labelTrainIds.png,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000882_rgb_ref_anon.png,,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000887_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/train_ref/GOPR0376/GOPR0376_frame_000887_gt_ref_labelTrainIds.png,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000909_rgb_ref_anon.png,,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000916_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/train_ref/GOPR0376/GOPR0376_frame_000916_gt_ref_labelTrainIds.png,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000922_rgb_ref_anon.png,,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000927_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/train_ref/GOPR0376/GOPR0376_frame_000927_gt_ref_labelTrainIds.png,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000936_rgb_ref_anon.png,,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000954_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/train_ref/GOPR0376/GOPR0376_frame_000954_gt_ref_labelTrainIds.png,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000959_rgb_ref_anon.png,,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000963_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/train_ref/GOPR0376/GOPR0376_frame_000963_gt_ref_labelTrainIds.png,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000967_rgb_ref_anon.png,,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000971_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/train_ref/GOPR0376/GOPR0376_frame_000971_gt_ref_labelTrainIds.png,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000975_rgb_ref_anon.png,,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000979_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/train_ref/GOPR0376/GOPR0376_frame_000979_gt_ref_labelTrainIds.png,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000983_rgb_ref_anon.png,,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000991_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/train_ref/GOPR0376/GOPR0376_frame_000991_gt_ref_labelTrainIds.png,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_001001_rgb_ref_anon.png,,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_001005_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/train_ref/GOPR0376/GOPR0376_frame_001005_gt_ref_labelTrainIds.png,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_001009_rgb_ref_anon.png,,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_001013_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/train_ref/GOPR0376/GOPR0376_frame_001013_gt_ref_labelTrainIds.png,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_001017_rgb_ref_anon.png,,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_001021_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/train_ref/GOPR0376/GOPR0376_frame_001021_gt_ref_labelTrainIds.png,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_001025_rgb_ref_anon.png,,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_001032_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/train_ref/GOPR0376/GOPR0376_frame_001032_gt_ref_labelTrainIds.png,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_001050_rgb_ref_anon.png,,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_001054_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/train_ref/GOPR0376/GOPR0376_frame_001054_gt_ref_labelTrainIds.png,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_001058_rgb_ref_anon.png,,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GP010376/GP010376_frame_000001_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/train_ref/GP010376/GP010376_frame_000001_gt_ref_labelTrainIds.png,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GP010376/GP010376_frame_000005_rgb_ref_anon.png,,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GP010376/GP010376_frame_000009_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/train_ref/GP010376/GP010376_frame_000009_gt_ref_labelTrainIds.png,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GP010376/GP010376_frame_000013_rgb_ref_anon.png,,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GP010376/GP010376_frame_000020_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/train_ref/GP010376/GP010376_frame_000020_gt_ref_labelTrainIds.png,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GP010376/GP010376_frame_000024_rgb_ref_anon.png,,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GP010376/GP010376_frame_000028_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/train_ref/GP010376/GP010376_frame_000028_gt_ref_labelTrainIds.png,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GP010376/GP010376_frame_000032_rgb_ref_anon.png,,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GP010376/GP010376_frame_000036_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/train_ref/GP010376/GP010376_frame_000036_gt_ref_labelTrainIds.png,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GP010376/GP010376_frame_000040_rgb_ref_anon.png,,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GP010376/GP010376_frame_000044_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/train_ref/GP010376/GP010376_frame_000044_gt_ref_labelTrainIds.png,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GP010376/GP010376_frame_000049_rgb_ref_anon.png,,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GP010376/GP010376_frame_000084_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/train_ref/GP010376/GP010376_frame_000084_gt_ref_labelTrainIds.png,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GP010376/GP010376_frame_000124_rgb_ref_anon.png,,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GP010376/GP010376_frame_000129_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/train_ref/GP010376/GP010376_frame_000129_gt_ref_labelTrainIds.png,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GP010376/GP010376_frame_000133_rgb_ref_anon.png,,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GP010376/GP010376_frame_000137_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/train_ref/GP010376/GP010376_frame_000137_gt_ref_labelTrainIds.png,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GP010376/GP010376_frame_000141_rgb_ref_anon.png,,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GP010376/GP010376_frame_000145_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/train_ref/GP010376/GP010376_frame_000145_gt_ref_labelTrainIds.png,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GP010376/GP010376_frame_000149_rgb_ref_anon.png,,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GP010376/GP010376_frame_000153_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/train_ref/GP010376/GP010376_frame_000153_gt_ref_labelTrainIds.png,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GP010376/GP010376_frame_000171_rgb_ref_anon.png,,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GP010376/GP010376_frame_000177_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/train_ref/GP010376/GP010376_frame_000177_gt_ref_labelTrainIds.png,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GP010376/GP010376_frame_000181_rgb_ref_anon.png,,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GP010376/GP010376_frame_000185_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/train_ref/GP010376/GP010376_frame_000185_gt_ref_labelTrainIds.png,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GP010376/GP010376_frame_000189_rgb_ref_anon.png,,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GP010376/GP010376_frame_000193_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/train_ref/GP010376/GP010376_frame_000193_gt_ref_labelTrainIds.png,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GP010376/GP010376_frame_000197_rgb_ref_anon.png,,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GP010376/GP010376_frame_000201_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/train_ref/GP010376/GP010376_frame_000201_gt_ref_labelTrainIds.png,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GP010376/GP010376_frame_000206_rgb_ref_anon.png,,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GP010376/GP010376_frame_000213_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/train_ref/GP010376/GP010376_frame_000213_gt_ref_labelTrainIds.png,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GP010376/GP010376_frame_000219_rgb_ref_anon.png,,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GP010376/GP010376_frame_000223_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/train_ref/GP010376/GP010376_frame_000223_gt_ref_labelTrainIds.png,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GP010376/GP010376_frame_000227_rgb_ref_anon.png,,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GP010376/GP010376_frame_000231_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/train_ref/GP010376/GP010376_frame_000231_gt_ref_labelTrainIds.png,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GP010376/GP010376_frame_000235_rgb_ref_anon.png,,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GP010376/GP010376_frame_000239_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/train_ref/GP010376/GP010376_frame_000239_gt_ref_labelTrainIds.png,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GP010376/GP010376_frame_000243_rgb_ref_anon.png,,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GP010376/GP010376_frame_000247_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/train_ref/GP010376/GP010376_frame_000247_gt_ref_labelTrainIds.png,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GP010376/GP010376_frame_000251_rgb_ref_anon.png,,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GP010376/GP010376_frame_000255_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/train_ref/GP010376/GP010376_frame_000255_gt_ref_labelTrainIds.png,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GP010376/GP010376_frame_000259_rgb_ref_anon.png,,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GP010376/GP010376_frame_000263_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/train_ref/GP010376/GP010376_frame_000263_gt_ref_labelTrainIds.png,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GP010376/GP010376_frame_000267_rgb_ref_anon.png,,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GP010376/GP010376_frame_000271_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/train_ref/GP010376/GP010376_frame_000271_gt_ref_labelTrainIds.png,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GP010376/GP010376_frame_000275_rgb_ref_anon.png,,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GP010376/GP010376_frame_000279_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/train_ref/GP010376/GP010376_frame_000279_gt_ref_labelTrainIds.png,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GP010376/GP010376_frame_000283_rgb_ref_anon.png,,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GP010376/GP010376_frame_000287_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/train_ref/GP010376/GP010376_frame_000287_gt_ref_labelTrainIds.png,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GP010376/GP010376_frame_000291_rgb_ref_anon.png,,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GP010376/GP010376_frame_000295_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/train_ref/GP010376/GP010376_frame_000295_gt_ref_labelTrainIds.png,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GP010376/GP010376_frame_000299_rgb_ref_anon.png,,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GP010376/GP010376_frame_000303_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/train_ref/GP010376/GP010376_frame_000303_gt_ref_labelTrainIds.png,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GP010376/GP010376_frame_000307_rgb_ref_anon.png,,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GP010376/GP010376_frame_000311_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/train_ref/GP010376/GP010376_frame_000311_gt_ref_labelTrainIds.png,normal,train
/home/user/DATA/awseg/data/raw/rgb_anon/night/train_ref/GP010376/GP010376_frame_000319_rgb_ref_anon.png,,normal,train
